bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,117.5045,26639,25.9069,4.2841,1.8718,3.8536,1.6131,0.4834,0,1.4502,0,21,6083.3730,9.155556e-01
100,150,46.3316,45369,9.5905,4.3421,0.7234,4.2814,1.0684,0.4834,0,1.4502,0,21,6723.4174,9.795472e-01
200,250,1.2529,43103,2.1853,4.6214,0.1762,4.6180,0.9379,0.4834,0,1.4502,0,21,6913.3624,9.950397e-01
300,350,0.8678,41707,358.9017,4.8116,-0.0922,4.8107,1.1286,0.4834,0,1.4502,0,21,6898.6417,9.966095e-01
400,450,0.8218,42005,359.0870,4.6692,-0.0744,4.6686,1.1182,0.4834,0,1.4502,0,21,7252.1993,9.989221e-01
500,550,1.3102,34067,0.3903,4.1999,0.0286,4.1998,1.0257,0.4834,0,1.4502,0,21,6671.9054,9.980303e-01
600,650,0.3794,21413,1.8264,3.0883,0.0984,3.0867,0.8500,0.4834,0,1.4502,0,21,7079.6574,9.980556e-01
700,750,0.0000,21104,17.5844,2.2689,0.6854,2.1628,0.9336,0.4834,0,1.4502,0,21,7009.9412,1
800,850,0.0000,20945,38.0861,2.1261,1.3115,1.6735,1.0896,0.4834,0,1.4502,0,21,6523.8501,1
900,950,0.0000,20774,45.0223,2.2133,1.5657,1.5645,1.1911,0.4834,0,1.4502,0,21,7273.9867,1
1000,1050,0.0000,18777,39.4448,2.3460,1.4905,1.8117,1.1409,0.4834,0,1.4502,0,21,7268.1390,1
1100,1150,0.0000,18036,26.4477,2.4700,1.1001,2.2115,1.0743,0.4834,0,1.4502,0,21,6917.2905,1
1200,1250,0.0000,16808,15.2542,2.6595,0.6997,2.5658,1.0813,0.4834,0,1.4502,0,21,6743.6504,1
1300,1350,0.0000,18344,4.3004,2.8284,0.2121,2.8205,1.1562,0.4834,0,1.4502,0,21,6471.3557,1
1400,1450,0.0000,11787,353.0274,3.0033,-0.3646,2.9810,1.2997,0.4834,0,1.4502,0,21,6812.4991,1
1500,1550,0.0000,10607,345.9994,3.1711,-0.7672,3.0769,1.4964,0.4834,0,1.4502,0,21,6963.6998,1
1600,1650,0.0000,10870,339.2346,3.2280,-1.1444,3.0183,1.5936,0.4834,0,1.4502,0,21,7760.4621,1
1700,1750,0.0000,11178,329.4197,3.4449,-1.7526,2.9658,1.6321,0.4834,0,1.4502,0,21,8034.1960,1
1800,1850,0.0000,11377,317.0829,3.6813,-2.5068,2.6960,1.5539,0.4834,0,1.4502,0,21,8931.8362,1
1900,1950,0.0000,12006,309.8314,3.9527,-3.0354,2.5318,1.5056,0.4834,0,1.4502,0,21,11419.8028,1
2000,2050,0.0000,13227,306.3476,4.1709,-3.3594,2.4720,1.4928,0.4834,0,1.4502,0,21,15125.9215,1
2100,2150,0.0000,12402,303.3840,4.2295,-3.5317,2.3273,1.5344,0.4834,0,1.4502,0,21,19908.5629,1
2200,2250,0.0000,10564,302.2260,4.2833,-3.6235,2.2841,1.5643,0.4834,0,1.4502,0,21,23483.0435,1
2300,2350,0.0000,7829,301.1554,4.4395,-3.7991,2.2968,1.5434,0.4834,0,1.4502,0,21,26737.5434,1
2400,2450,0.0000,7228,299.3468,4.5930,-4.0036,2.2510,1.6271,0.4834,0,1.4502,0,21,25183.6954,1
2500,2550,0.0000,7296,297.3266,4.7204,-4.1937,2.1670,1.6659,0.4834,0,1.4502,0,21,21217.8739,1
2600,2650,0.0000,7342,294.4489,4.7378,-4.3130,1.9609,1.7335,0.4834,0,1.4502,0,21,16240.4419,1
2700,2750,0.0000,8059,290.5109,4.8558,-4.5480,1.7014,1.7894,0.4834,0,1.4502,0,21,11463.9647,1
2800,2850,0.0000,7165,286.1179,5.0703,-4.8710,1.4076,1.8567,0.4834,0,1.4502,0,21,7122.4262,1
2900,2950,0.0000,7083,283.5459,5.3620,-5.2128,1.2559,1.9563,0.4834,0,1.4502,0,21,4463.9909,1
