bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,62.8803,27050,14.0962,4.9907,1.2155,4.8404,1.5913,0.4834,0,1.4502,0,21,3537.9075,9.098765e-01
100,150,21.5431,45929,1.6089,5.0574,0.1420,5.0554,1.1550,0.4834,0,1.4502,0,21,4596.2964,9.773402e-01
200,250,5.5642,43698,352.0683,5.2273,-0.7213,5.1773,1.1721,0.4834,0,1.4502,0,21,4805.3890,9.937103e-01
300,350,2.2082,40960,347.6151,5.2820,-1.1329,5.1591,1.2184,0.4834,0,1.4502,0,21,5633.3318,9.974877e-01
400,450,2.2249,41851,346.6708,5.2282,-1.2053,5.0874,1.1900,0.4834,0,1.4502,0,21,6119.6254,9.956468e-01
500,550,0.4656,34029,347.1240,4.9041,-1.0928,4.7808,1.1541,0.4834,0,1.4502,0,21,5841.9613,9.986111e-01
600,650,0.3510,21865,344.4260,4.1945,-1.1261,4.0404,0.8340,0.4834,0,1.4502,0,21,5655.7068,9.983333e-01
700,750,0.3006,20323,348.3835,3.0914,-0.6225,3.0281,0.8660,0.4834,0,1.4502,0,21,5796.1253,9.990079e-01
800,850,0.0000,19623,6.8843,2.2917,0.2747,2.2752,0.9330,0.4834,0,1.4502,0,21,6221.3280,1
900,950,0.0000,20698,25.1941,2.1202,0.9026,1.9185,1.1026,0.4834,0,1.4502,0,21,6264.0403,1
1000,1050,0.0000,20006,29.9415,2.2754,1.1357,1.9717,1.1661,0.4834,0,1.4502,0,21,6574.0665,1
1100,1150,0.0000,20248,24.2948,2.4092,0.9912,2.1958,1.0996,0.4834,0,1.4502,0,21,6464.1402,1
1200,1250,0.0000,17798,12.1062,2.5750,0.5400,2.5178,0.9954,0.4834,0,1.4502,0,21,6297.7781,1
1300,1350,0.0000,20262,359.9873,2.7620,-0.0006,2.7620,0.9947,0.4834,0,1.4502,0,21,6196.1514,9.998413e-01
1400,1450,0.0000,13257,348.3716,3.1468,-0.6343,3.0822,1.1017,0.4834,0,1.4502,0,21,6019.3172,1
1500,1550,0.0000,12144,342.1629,3.5091,-1.0749,3.3404,1.1800,0.4834,0,1.4502,0,21,5883.4909,1
1600,1650,0.0000,12045,339.0772,3.7228,-1.3295,3.4774,1.2396,0.4834,0,1.4502,0,21,6206.8392,1
1700,1750,0.0000,12137,334.3822,3.8729,-1.6745,3.4922,1.3583,0.4834,0,1.4502,0,21,6795.2554,1
1800,1850,0.0000,11916,325.3574,3.9502,-2.2455,3.2499,1.4304,0.4834,0,1.4502,0,21,7617.1841,1
1900,1950,0.0000,12151,316.1010,4.0274,-2.7926,2.9020,1.4332,0.4834,0,1.4502,0,21,10243.5396,1
2000,2050,0.0000,13219,310.4440,4.1271,-3.1409,2.6773,1.3901,0.4834,0,1.4502,0,21,13275.2671,1
2100,2150,0.0000,12231,305.7323,4.1340,-3.3558,2.4142,1.3692,0.4834,0,1.4502,0,21,18015.3037,1
2200,2250,0.0000,10383,303.6629,4.1579,-3.4607,2.3048,1.3055,0.4834,0,1.4502,0,21,21350.9768,1
2300,2350,0.0000,7806,300.6139,4.1770,-3.5948,2.1271,1.1376,0.4834,0,1.4502,0,21,24322.3291,1
2400,2450,0.0000,7259,298.0396,4.2144,-3.7198,1.9811,1.2290,0.4834,0,1.4502,0,21,23078.4197,1
2500,2550,0.0000,7224,295.0551,4.3050,-3.8999,1.8231,1.2965,0.4834,0,1.4502,0,21,19994.6693,1
2600,2650,0.0000,7195,290.2266,4.3991,-4.1278,1.5209,1.3827,0.4834,0,1.4502,0,21,15516.9491,1
2700,2750,0.0000,7616,284.2168,4.7182,-4.5737,1.1587,1.5196,0.4834,0,1.4502,0,21,11054.4817,1
2800,2850,0.0000,6795,278.1624,5.0435,-4.9924,0.7161,1.5877,0.4834,0,1.4502,0,21,7493.0079,1
2900,2950,0.0000,6746,273.3888,5.2990,-5.2897,0.3132,1.7833,0.4834,0,1.4502,0,21,4786.4729,1
