bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,19.6094,27725,350.7187,5.9431,-0.9585,5.8653,1.9686,0.4834,0,1.4502,0,21,738.8958,8.958642e-01
100,150,9.7322,47749,342.2927,6.1170,-1.8605,5.8272,1.4253,0.4834,0,1.4502,0,21,1559.2123,9.636225e-01
200,250,5.8867,44967,339.5730,6.0991,-2.1287,5.7155,1.4605,0.4834,0,1.4502,0,21,1623.8030,9.731944e-01
300,350,4.0845,42574,336.2605,6.0314,-2.4281,5.5210,1.3475,0.4834,0,1.4502,0,21,1954.2433,9.801266e-01
400,450,2.4026,43002,334.4161,5.9105,-2.5523,5.3310,1.3028,0.4834,0,1.4502,0,21,2790.7197,9.861733e-01
500,550,2.8791,34893,333.7201,5.6423,-2.4982,5.0592,1.4322,0.4834,0,1.4502,0,21,2777.2130,9.807071e-01
600,650,0.7638,22572,329.5848,5.3756,-2.7214,4.6358,0.9256,0.4834,0,1.4502,0,21,2042.4001,9.912302e-01
700,750,0.1299,21094,328.3316,4.6566,-2.4447,3.9632,1.0155,0.4834,0,1.4502,0,21,2396.8416,9.970635e-01
800,850,0.1809,20053,329.4220,3.5697,-1.8159,3.0733,1.0802,0.4834,0,1.4502,0,21,2454.2477,9.995238e-01
900,950,0.5026,20342,345.5501,2.4549,-0.6126,2.3772,1.1682,0.4834,0,1.4502,0,21,2789.0076,9.997222e-01
1000,1050,0.1112,19325,10.3035,2.0233,0.3619,1.9907,1.2119,0.4834,0,1.4502,0,21,2984.1597,9.997896e-01
1100,1150,0.0024,20463,20.3258,2.1060,0.7315,1.9749,1.2220,0.4834,0,1.4502,0,21,3393.3763,9.998366e-01
1200,1250,0.0035,19456,16.6561,2.3349,0.6692,2.2369,1.1855,0.4834,0,1.4502,0,21,3296.7459,9.995660e-01
1300,1350,0.0257,21226,8.8903,2.5019,0.3866,2.4718,1.0589,0.4834,0,1.4502,0,21,3159.7735,9.950397e-01
1400,1450,0.2944,13090,358.0913,2.7581,-0.0919,2.7566,0.9087,0.4834,0,1.4502,0,21,2938.3501,9.976010e-01
1500,1550,0.1473,12028,345.6440,3.1566,-0.7827,3.0580,0.7527,0.4834,0,1.4502,0,21,2873.8212,9.971528e-01
1600,1650,0.0000,12504,338.9851,3.5765,-1.2826,3.3386,0.6847,0.4834,0,1.4502,0,21,2879.3023,1
1700,1750,0.0088,12699,333.8338,3.9406,-1.7377,3.5367,0.7664,0.4834,0,1.4502,0,21,3031.1787,9.998611e-01
1800,1850,0.0886,12572,329.8693,4.2357,-2.1262,3.6634,0.7540,0.4834,0,1.4502,0,21,3376.1441,9.996528e-01
1900,1950,0.0000,12512,325.2730,4.2140,-2.4005,3.4633,0.9168,0.4834,0,1.4502,0,21,3982.6807,9.998611e-01
2000,2050,0.0000,13391,318.3551,4.1037,-2.7270,3.0666,1.0716,0.4834,0,1.4502,0,21,4799.0520,1
2100,2150,0.0016,12226,308.8126,3.8799,-3.0232,2.4318,1.1540,0.4834,0,1.4502,0,21,6437.0212,9.997076e-01
2200,2250,0.0040,10464,300.7904,3.8208,-3.2823,1.9559,1.1781,0.4834,0,1.4502,0,21,8479.5632,9.991319e-01
2300,2350,0.0000,7930,293.7782,3.8152,-3.4913,1.5383,1.0958,0.4834,0,1.4502,0,21,10743.3534,1
2400,2450,0.0000,7253,288.5774,3.8030,-3.6049,1.2116,1.0821,0.4834,0,1.4502,0,21,10565.6804,1
2500,2550,0.0000,7211,283.2881,3.7903,-3.6888,0.8712,1.0916,0.4834,0,1.4502,0,21,9944.4307,1
2600,2650,0.0000,7182,276.6007,3.8764,-3.8507,0.4456,1.0796,0.4834,0,1.4502,0,21,8191.1497,1
2700,2750,0.0000,7627,268.7323,3.9978,-3.9968,-0.0884,1.0956,0.4834,0,1.4502,0,21,6314.7509,1
2800,2850,0.0000,6672,261.4413,4.1714,-4.1249,-0.6208,1.0473,0.4834,0,1.4502,0,21,4613.5874,1
2900,2950,0.0000,6470,255.2037,4.3162,-4.1731,-1.1023,1.0915,0.4834,0,1.4502,0,21,3312.5666,1
