bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,247.0688,25636,14.8793,3.5651,0.9155,3.4456,4.8166,0.4834,0,1.4941,0,32,247.0688,0
100,150,96.7294,43819,359.7990,3.8478,-0.0135,3.8478,4.3748,0.4834,0,1.4941,0,32,96.7294,0
200,250,33.1115,44214,359.7882,4.6105,-0.0170,4.6105,3.5965,0.4834,0,1.4941,0,32,33.1115,0
300,350,21.1494,41842,0.6903,4.7525,0.0573,4.7522,3.0189,0.4834,0,1.4941,0,32,21.1494,0
400,450,20.4587,41778,5.1095,4.7946,0.4270,4.7755,2.5548,0.4834,0,1.4941,0,32,20.4587,0
500,550,10.3691,36109,8.0181,4.4934,0.6268,4.4494,2.1068,0.4834,0,1.4941,0,32,10.3691,0
600,650,7.5417,21905,15.7367,3.9388,1.0683,3.7912,2.2627,0.4834,0,1.4941,0,32,7.6176,1.662582e-02
700,750,5.9364,21043,26.6322,3.4732,1.5569,3.1047,1.2382,0.4834,0,1.4941,0,32,6.0362,2.332516e-02
800,850,5.2640,20268,37.9086,3.1116,1.9118,2.4550,1.3763,0.4834,0,1.4941,0,32,5.3428,1.687710e-02
900,950,3.3794,20988,54.4662,2.8069,2.2842,1.6313,1.4805,0.4834,0,1.4941,0,32,3.4069,6.481481e-03
1000,1050,2.2809,22134,76.6020,2.7588,2.6837,0.6393,1.9980,0.4834,0,1.4941,0,32,2.2840,1.262626e-04
1100,1150,0.7920,22949,90.3598,2.9736,2.9735,-0.0187,2.4934,0.4834,0,1.4941,0,32,0.7920,0
1200,1250,0.4297,23202,104.7847,2.8786,2.7832,-0.7346,1.5257,0.4834,0,1.4941,0,32,0.4297,0
1300,1350,0.7119,22653,131.8774,2.5936,1.9311,-1.7313,3.9464,0.4834,0,1.4941,0,32,0.7119,0
1400,1450,0.2068,18401,165.3513,2.5121,0.6353,-2.4305,4.2259,0.4834,0,1.4941,0,32,0.2068,0
1500,1550,0.1386,14187,180.1041,3.2855,-0.0060,-3.2855,7.4914,0.4834,0,1.4941,0,32,0.1386,0
1600,1650,0.1573,13448,184.8478,3.4050,-0.2878,-3.3928,6.3873,0.4834,0,1.4941,0,32,0.1573,0
1700,1750,0.1805,14127,177.8196,3.5789,0.1362,-3.5763,7.1939,0.4834,0,1.4941,0,32,0.1805,0
1800,1850,0.1382,13496,173.0192,3.5567,0.4323,-3.5303,8.3787,0.4834,0,1.4941,0,32,0.1382,0
1900,1950,0.1159,13405,168.6984,3.6568,0.7166,-3.5859,14.1583,0.4834,0,1.4941,0,32,0.1159,0
2000,2050,0.1502,13380,165.2358,3.5812,0.9126,-3.4629,8.3715,0.4834,0,1.4941,0,32,0.1502,0
2100,2150,0.1439,13562,164.8929,3.4183,0.8909,-3.3001,8.2130,0.4834,0,1.4941,0,32,0.1439,0
2200,2250,0.1135,13523,161.8651,3.1378,0.9766,-2.9819,2.1562,0.4834,0,1.4941,0,32,0.1135,0
2300,2350,0.0902,9933,167.1528,3.7975,0.8444,-3.7025,3.4411,0.4834,0,1.4941,0,32,0.0902,0
2400,2450,0.1378,7834,169.2762,4.5110,0.8394,-4.4323,4.6453,0.4834,0,1.4941,0,32,0.1378,0
2500,2550,0.1091,7856,167.9989,5.0131,1.0424,-4.9035,4.2622,0.4834,0,1.4941,0,32,0.1091,0
2600,2650,0.0286,7892,167.9958,5.0097,1.0419,-4.9001,3.3623,0.4834,0,1.4941,0,32,0.0286,0
2700,2750,0.0332,7896,167.9958,5.0058,1.0411,-4.8964,,0.4834,0,1.4941,0,32,0.0332,0
2800,2850,0.1234,7838,167.9958,5.0033,1.0406,-4.8939,4.0951,0.4834,0,1.4941,0,32,0.1234,0
2900,2950,0.2714,7155,167.9958,5.0020,1.0403,-4.8926,4.1154,0.4834,0,1.4941,0,32,0.2714,0
