bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,27.7438,28032,339.0548,4.6400,-1.6587,4.3334,4.0013,0.4834,0,1.4502,0,21,71.6439,6.417593e-01
100,150,9.6886,48879,327.7496,5.2124,-2.7815,4.4083,3.5272,0.4834,0,1.4502,0,21,85.4549,8.129566e-01
200,250,1.8205,46906,328.1136,5.8301,-3.0797,4.9503,2.3382,0.4834,0,1.4502,0,21,63.5687,8.077778e-01
300,350,6.1677,44893,331.0167,5.9996,-2.9071,5.2482,2.2989,0.4834,0,1.4502,0,21,133.2367,8.100694e-01
400,450,3.1385,45749,331.0534,5.8015,-2.8079,5.0767,2.3088,0.4834,0,1.4502,0,21,437.6879,7.586028e-01
500,550,2.1959,37291,328.2155,5.1567,-2.7161,4.3833,1.8320,0.4834,0,1.4502,0,21,566.8336,7.293182e-01
600,650,0.2550,24387,330.3060,4.8560,-2.4055,4.2183,1.3475,0.4834,0,1.4502,0,21,64.2416,7.719841e-01
700,750,0.2765,23889,333.3307,3.8138,-1.7118,3.4081,1.1561,0.4834,0,1.4502,0,21,112.6133,7.343254e-01
800,850,0.2741,22690,342.3351,2.9693,-0.9010,2.8293,1.1605,0.4834,0,1.4502,0,21,161.2045,7.560317e-01
900,950,0.3525,21320,5.4840,2.3718,0.2267,2.3609,1.3483,0.4834,0,1.4502,0,21,133.8669,7.332937e-01
1000,1050,0.4979,19486,25.1361,2.1887,0.9297,1.9814,1.5307,0.4834,0,1.4502,0,21,149.5745,7.197811e-01
1100,1150,0.3487,20228,26.6428,2.1319,0.9560,1.9055,1.2434,0.4834,0,1.4502,0,21,222.3087,7.140931e-01
1200,1250,0.3074,19767,26.4244,2.2805,1.0148,2.0422,0.9887,0.4834,0,1.4502,0,21,456.3116,7.216146e-01
1300,1350,0.2746,22216,25.6345,2.3417,1.0131,2.1112,0.9462,0.4834,0,1.4502,0,21,577.0244,7.241667e-01
1400,1450,0.2981,14055,23.9306,2.5009,1.0144,2.2859,0.8883,0.4834,0,1.4502,0,21,321.2359,7.702020e-01
1500,1550,0.4232,12378,12.8057,2.6138,0.5793,2.5488,1.0433,0.4834,0,1.4502,0,21,216.3282,7.850694e-01
1600,1650,0.3767,11484,0.8303,2.7492,0.0398,2.7489,1.0575,0.4834,0,1.4502,0,21,273.9760,7.896528e-01
1700,1750,0.1976,10826,348.1687,2.9205,-0.5988,2.8584,1.0542,0.4834,0,1.4502,0,21,540.5381,8.186806e-01
1800,1850,0.2209,11265,334.3835,3.2169,-1.3908,2.9007,1.0292,0.4834,0,1.4502,0,21,610.9779,8.038889e-01
1900,1950,0.2180,12379,326.2046,3.3614,-1.8697,2.7934,1.0399,0.4834,0,1.4502,0,21,791.3796,7.988889e-01
2000,2050,0.2388,13591,320.8558,3.3624,-2.1226,2.6077,1.0405,0.4834,0,1.4502,0,21,821.5493,8.280423e-01
2100,2150,1.0746,12480,312.6184,3.1639,-2.3282,2.1423,1.1184,0.4834,0,1.4502,0,21,1326.5825,8.209064e-01
2200,2250,1.6801,10560,305.1103,3.0348,-2.4826,1.7455,1.1329,0.4834,0,1.4502,0,21,1423.6098,8.307292e-01
2300,2350,7.2701,7875,298.7843,3.0424,-2.6665,1.4650,1.1040,0.4834,0,1.4502,0,21,838.0482,8.482639e-01
2400,2450,17.1341,7331,293.0351,2.9479,-2.7129,1.1535,1.2368,0.4834,0,1.4502,0,21,1307.5561,8.388889e-01
2500,2550,25.8323,7264,287.4909,2.8305,-2.6997,0.8507,1.3157,0.4834,0,1.4502,0,21,1465.9499,8.246212e-01
2600,2650,36.3497,7046,279.5269,2.6682,-2.6314,0.4416,1.3395,0.4834,0,1.4502,0,21,1470.6212,8.106061e-01
2700,2750,29.6898,7131,270.9105,2.3959,-2.3956,0.0381,1.3834,0.4834,0,1.4502,0,21,1681.3205,8.126157e-01
2800,2850,22.3984,5837,256.5699,2.1340,-2.0756,-0.4956,1.3306,0.4834,0,1.4502,0,21,1251.3071,8.273990e-01
2900,2950,11.4478,5185,238.1484,1.8961,-1.6106,-1.0006,1.3623,0.4834,0,1.4502,0,21,1174.0618,8.286616e-01
