bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,40.7964,27130,39.2066,4.0253,2.5445,3.1191,1.5150,0.4834,0,1.4502,0,21,1777.9914,8.767901e-01
100,150,22.2633,46023,31.6247,4.5203,2.3702,3.8490,1.0741,0.4834,0,1.4502,0,21,2991.4334,9.726027e-01
200,250,1.5067,43046,26.3412,4.7896,2.1252,4.2923,0.9735,0.4834,0,1.4502,0,21,3084.8397,9.908532e-01
300,350,1.7758,40490,25.0153,4.6456,1.9644,4.2098,1.1847,0.4834,0,1.4502,0,21,3535.0042,9.923815e-01
400,450,0.0473,40907,23.7808,3.9895,1.6087,3.6507,1.1323,0.4834,0,1.4502,0,21,3703.1775,9.940506e-01
500,550,0.0967,31343,25.6742,3.2991,1.4294,2.9734,0.9777,0.4834,0,1.4502,0,21,3529.9532,9.982323e-01
600,650,0.9457,20235,30.0601,2.3944,1.1994,2.0723,1.0710,0.4834,0,1.4502,0,21,3232.1104,9.966667e-01
700,750,0.0000,21173,41.0138,2.3527,1.5439,1.7752,1.3422,0.4834,0,1.4502,0,21,3461.0027,9.977381e-01
800,850,0.3201,21489,41.1258,2.4887,1.6369,1.8747,1.3154,0.4834,0,1.4502,0,21,3444.6286,9.979762e-01
900,950,0.0697,21974,38.0044,2.4845,1.5297,1.9577,1.2154,0.4834,0,1.4502,0,21,3746.4974,9.994444e-01
1000,1050,0.0000,20766,32.2233,2.4039,1.2818,2.0337,1.1056,0.4834,0,1.4502,0,21,3821.8400,9.999158e-01
1100,1150,0.0000,20565,23.2750,2.3178,0.9159,2.1292,1.0567,0.4834,0,1.4502,0,21,3782.5709,9.996732e-01
1200,1250,0.0430,17997,12.5430,2.2356,0.4855,2.1822,1.1056,0.4834,0,1.4502,0,21,3896.3669,9.998264e-01
1300,1350,0.0000,18823,352.7656,2.2420,-0.2823,2.2241,1.2016,0.4834,0,1.4502,0,21,4105.4548,1
1400,1450,0.0997,12239,332.9848,2.5888,-1.1759,2.3063,1.0840,0.4834,0,1.4502,0,21,3930.8940,9.998106e-01
1500,1550,0.5556,11500,319.6190,2.9346,-1.9012,2.2355,1.0957,0.4834,0,1.4502,0,21,3837.1656,9.995139e-01
1600,1650,0.0000,11801,313.5662,3.0720,-2.2259,2.1172,1.2833,0.4834,0,1.4502,0,21,3952.8995,1
1700,1750,0.0000,11908,306.9922,3.2640,-2.6070,1.9640,1.5087,0.4834,0,1.4502,0,21,3970.5164,1
1800,1850,0.0000,11893,305.1027,3.4800,-2.8471,2.0012,1.8289,0.4834,0,1.4502,0,21,4219.9395,1
1900,1950,0.0000,11137,304.4925,4.0609,-3.3470,2.2997,2.1218,0.4834,0,1.4502,0,21,6374.2577,1
2000,2050,0.0000,11609,303.1550,4.6010,-3.8519,2.5163,2.3770,0.4834,0,1.4502,0,21,9254.9394,1
2100,2150,0.0000,10722,302.9201,4.6487,-3.9022,2.5264,2.5280,0.4834,0,1.4502,0,21,12765.4822,1
2200,2250,0.0000,9219,301.9238,4.6381,-3.9366,2.4526,2.6700,0.4834,0,1.4502,0,21,14966.8669,1
2300,2350,0.0000,6922,299.0954,4.8619,-4.2484,2.3642,2.8048,0.4834,0,1.4502,0,21,16480.5494,1
2400,2450,0.0000,6509,299.1253,4.8565,-4.2425,2.3638,2.8014,0.4834,0,1.4502,0,21,14775.2762,1
2500,2550,0.0000,6568,298.3747,4.8910,-4.3034,2.3244,2.8188,0.4834,0,1.4502,0,21,10882.1658,1
2600,2650,0.0000,6695,295.2013,4.9948,-4.5194,2.1268,2.8522,0.4834,0,1.4502,0,21,7404.0817,1
2700,2750,0.0000,7499,298.8487,4.6737,-4.0937,2.2551,2.7142,0.4834,0,1.4502,0,21,4494.6293,1
2800,2850,0.0000,7184,296.4411,4.6702,-4.1817,2.0795,2.5363,0.4834,0,1.4502,0,21,2683.9066,1
2900,2950,0.0000,7446,295.3325,4.6038,-4.1611,1.9698,2.4345,0.4834,0,1.4502,0,21,1904.3932,1
