bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,45.8043,27135,36.1559,3.9488,2.3297,3.1883,1.5337,0.4834,0,1.4502,0,21,1802.3471,8.841049e-01
100,150,23.5129,45745,31.9973,4.4886,2.3784,3.8067,1.0827,0.4834,0,1.4502,0,21,2986.9819,9.758181e-01
200,250,3.3288,42965,27.1460,4.7339,2.1599,4.2125,1.0323,0.4834,0,1.4502,0,21,3098.2599,9.878571e-01
300,350,0.8583,40567,25.8392,4.5915,2.0012,4.1325,1.2484,0.4834,0,1.4502,0,21,3599.6902,9.922794e-01
400,450,0.2182,40755,24.8180,3.8765,1.6271,3.5185,1.1898,0.4834,0,1.4502,0,21,3711.8657,9.939469e-01
500,550,0.3910,31357,26.9128,3.1769,1.4380,2.8328,1.0008,0.4834,0,1.4502,0,21,3619.3708,9.964646e-01
600,650,1.3363,20549,32.6119,2.3277,1.2545,1.9607,1.0748,0.4834,0,1.4502,0,21,3308.3249,9.971429e-01
700,750,0.5426,21355,42.9865,2.3840,1.6255,1.7440,1.3739,0.4834,0,1.4502,0,21,3412.8853,9.978175e-01
800,850,0.9914,21550,42.2676,2.5055,1.6852,1.8541,1.3472,0.4834,0,1.4502,0,21,3609.6034,9.995238e-01
900,950,0.0077,21928,38.8982,2.4832,1.5593,1.9326,1.2269,0.4834,0,1.4502,0,21,3646.5821,9.998413e-01
1000,1050,0.0000,20546,32.4989,2.4055,1.2924,2.0288,1.1250,0.4834,0,1.4502,0,21,3598.0620,9.991582e-01
1100,1150,0.0000,20487,23.4742,2.2989,0.9158,2.1087,1.0811,0.4834,0,1.4502,0,21,3593.0003,1
1200,1250,0.0000,17797,12.6580,2.2135,0.4851,2.1597,1.1308,0.4834,0,1.4502,0,21,3918.4233,1
1300,1350,0.0002,18762,352.1323,2.2312,-0.3054,2.2102,1.2024,0.4834,0,1.4502,0,21,3957.9151,9.998810e-01
1400,1450,0.0000,12374,332.0098,2.5840,-1.2127,2.2817,1.0975,0.4834,0,1.4502,0,21,3843.5990,1
1500,1550,0.0000,11667,319.6894,2.9585,-1.9140,2.2560,1.1004,0.4834,0,1.4502,0,21,3821.8879,1
1600,1650,0.0000,11859,315.1340,3.0231,-2.1326,2.1426,1.3097,0.4834,0,1.4502,0,21,3906.7983,1
1700,1750,0.0000,11849,309.0032,3.1620,-2.4572,1.9900,1.5666,0.4834,0,1.4502,0,21,3818.3658,1
1800,1850,0.0000,11586,306.4157,3.4229,-2.7545,2.0320,1.8970,0.4834,0,1.4502,0,21,4117.8999,1
1900,1950,0.0000,11096,305.5286,3.9868,-3.2446,2.3168,2.2209,0.4834,0,1.4502,0,21,6079.1743,9.998611e-01
2000,2050,0.0000,11524,304.0608,4.5802,-3.7945,2.5653,2.4511,0.4834,0,1.4502,0,21,9103.2552,1
2100,2150,0.0000,10549,304.0262,4.5348,-3.7584,2.5375,2.6177,0.4834,0,1.4502,0,21,12439.9403,1
2200,2250,0.0000,9034,303.3404,4.6238,-3.8628,2.5413,2.7128,0.4834,0,1.4502,0,21,14683.5414,1
2300,2350,0.0000,6920,300.9223,4.7158,-4.0455,2.4233,2.8203,0.4834,0,1.4502,0,21,16253.7520,1
2400,2450,0.0000,6348,300.9853,4.9240,-4.2213,2.5349,2.7870,0.4834,0,1.4502,0,21,14082.7654,1
2500,2550,0.0000,6433,299.3990,4.9798,-4.3385,2.4445,2.8244,0.4834,0,1.4502,0,21,10519.1585,9.996212e-01
2600,2650,0.0000,6646,296.3422,4.9628,-4.4475,2.2022,2.8681,0.4834,0,1.4502,0,21,7060.8890,1
2700,2750,0.0000,7379,298.9456,4.7274,-4.1368,2.2880,2.7252,0.4834,0,1.4502,0,21,4558.5465,1
2800,2850,0.0000,7151,297.4799,4.6841,-4.1556,2.1614,2.5613,0.4834,0,1.4502,0,21,2575.4201,1
2900,2950,0.0000,7402,296.6277,4.6501,-4.1569,2.0841,2.4415,0.4834,0,1.4502,0,21,1776.6216,1
