bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,268.6925,26389,358.1041,5.0637,-0.1675,5.0609,5.0132,0.4834,0,1.4941,0,32,268.6925,0
100,150,173.4150,45160,349.4989,5.9665,-1.0874,5.8666,4.9017,0.4834,0,1.4941,0,32,173.4150,0
200,250,54.4656,45476,350.4690,6.8266,-1.1304,6.7324,4.2137,0.4834,0,1.4941,0,32,54.4656,0
300,350,31.7729,42484,353.6659,7.0024,-0.7725,6.9596,3.7529,0.4834,0,1.4941,0,32,31.7729,0
400,450,27.9590,43065,357.0278,7.5375,-0.3908,7.5273,3.0831,0.4834,0,1.4941,0,32,27.9635,1.901709e-03
500,550,15.4943,37144,359.5312,7.1379,-0.0584,7.1376,2.6397,0.4834,0,1.4941,0,32,15.5434,1.875000e-02
600,650,8.2658,22667,5.6636,6.2860,0.6204,6.2554,1.8494,0.4834,0,1.4941,0,32,8.3400,2.937092e-02
700,750,4.9042,22584,13.3278,5.1947,1.1975,5.0548,1.8584,0.4834,0,1.4941,0,32,4.9115,3.472222e-03
800,850,3.2758,22424,22.7742,4.0517,1.5684,3.7358,1.9655,0.4834,0,1.4941,0,32,3.2758,0
900,950,2.4353,22800,26.0564,3.5120,1.5427,3.1551,3.2965,0.4834,0,1.4941,0,32,2.4353,0
1000,1050,2.3362,23060,14.0241,2.5843,0.6263,2.5073,5.1970,0.4834,0,1.4941,0,32,2.4578,1.052189e-03
1100,1150,1.4257,23321,0.5212,2.6833,0.0244,2.6832,6.2830,0.4834,0,1.4941,0,32,1.4505,4.208754e-04
1200,1250,1.8679,23425,332.4823,1.6779,-0.7752,1.4881,6.2429,0.4834,0,1.4941,0,32,1.8679,0
1300,1350,2.6190,22779,348.8262,2.8514,-0.5526,2.7973,6.3375,0.4834,0,1.4941,0,32,2.6190,0
1400,1450,1.9201,18471,355.2991,2.3713,-0.1943,2.3633,8.0146,0.4834,0,1.4941,0,32,1.9201,0
1500,1550,0.3307,14148,358.6365,1.2709,-0.0302,1.2705,7.0142,0.4834,0,1.4941,0,32,0.3307,0
1600,1650,0.1893,13408,40.0022,0.5617,0.3611,0.4303,8.0263,0.4834,0,1.4941,0,32,0.1893,0
1700,1750,0.1542,14116,82.7278,0.8226,0.8160,0.1041,8.2375,0.4834,0,1.4941,0,32,0.1542,0
1800,1850,0.1509,13472,128.4761,1.3781,1.0788,-0.8574,8.1898,0.4834,0,1.4941,0,32,0.1509,0
1900,1950,0.1297,13396,147.4618,2.2279,1.1983,-1.8782,7.3143,0.4834,0,1.4941,0,32,0.1297,0
2000,2050,0.1466,13406,158.4067,2.9060,1.0694,-2.7020,7.1082,0.4834,0,1.4941,0,32,0.1466,0
2100,2150,0.1360,13492,165.6834,3.3881,0.8378,-3.2829,4.8172,0.4834,0,1.4941,0,32,0.1360,0
2200,2250,0.1581,13489,165.0805,3.7809,0.9734,-3.6534,2.8387,0.4834,0,1.4941,0,32,0.1581,0
2300,2350,0.1359,9912,166.8441,3.8448,0.8751,-3.7439,4.3402,0.4834,0,1.4941,0,32,0.1359,0
2400,2450,0.1428,7814,168.3701,2.8915,0.5829,-2.8321,8.0304,0.4834,0,1.4941,0,32,0.1428,0
2500,2550,0.1270,7808,181.9162,2.1633,-0.0723,-2.1621,4.7333,0.4834,0,1.4941,0,32,0.1270,0
2600,2650,0.0299,7899,182.2679,1.5747,-0.0623,-1.5734,,0.4834,0,1.4941,0,32,0.0299,0
2700,2750,0.0825,7861,186.8432,0.9796,-0.1167,-0.9726,2.2185,0.4834,0,1.4941,0,32,0.0825,0
2800,2850,0.1016,7826,189.4234,1.1410,-0.1868,-1.1256,12.5191,0.4834,0,1.4941,0,32,0.1016,0
2900,2950,0.0962,7122,192.7561,1.1085,-0.2448,-1.0812,7.7907,0.4834,0,1.4941,0,32,0.0962,0
