bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,112.3798,24621,343.7246,2.7395,-0.7678,2.6297,3.9845,0.4834,0,1.4941,0,32,112.3798,0
100,150,93.0866,42893,351.4038,3.2273,-0.4824,3.1911,3.8463,0.4834,0,1.4941,0,32,93.0866,0
200,250,57.2468,43260,353.1886,3.6495,-0.4328,3.6238,3.6869,0.4834,0,1.4941,0,32,57.2468,0
300,350,31.3006,40167,359.9012,3.5754,-0.0062,3.5754,3.3873,0.4834,0,1.4941,0,32,31.3006,0
400,450,12.9137,40611,7.7056,3.3011,0.4426,3.2713,2.5185,0.4834,0,1.4941,0,32,12.9137,0
500,550,11.3056,35104,20.9348,3.1015,1.1082,2.8968,2.0830,0.4834,0,1.4941,0,32,11.3056,0
600,650,6.9967,21209,29.8023,3.3460,1.6630,2.9035,2.0560,0.4834,0,1.4941,0,32,6.9967,0
700,750,3.9408,20619,22.5467,3.0776,1.1801,2.8424,1.3487,0.4834,0,1.4941,0,32,3.9408,0
800,850,2.3172,20988,7.9849,2.8419,0.3948,2.8143,1.6633,0.4834,0,1.4941,0,32,2.3172,0
900,950,1.2043,21860,348.9617,2.0647,-0.3953,2.0265,3.8223,0.4834,0,1.4941,0,32,1.2043,0
1000,1050,0.7073,22072,26.0848,1.1090,0.4876,0.9961,3.2532,0.4834,0,1.4941,0,32,0.7073,0
1100,1150,0.5385,22765,62.6860,0.7588,0.6742,0.3482,7.6186,0.4834,0,1.4941,0,32,0.5399,1.178451e-03
1200,1250,0.2536,23085,158.0755,1.7704,0.6610,-1.6424,3.5047,0.4834,0,1.4941,0,32,0.2536,0
1300,1350,0.1402,22568,180.8741,2.3465,-0.0358,-2.3462,4.3726,0.4834,0,1.4941,0,32,0.1402,0
1400,1450,0.1595,18417,198.1731,3.0646,-0.9558,-2.9117,7.3704,0.4834,0,1.4941,0,32,0.1595,0
1500,1550,0.0908,14187,203.1902,3.1338,-1.2340,-2.8806,5.8737,0.4834,0,1.4941,0,32,0.0908,0
1600,1650,0.1322,13470,191.2758,2.7303,-0.5339,-2.6776,11.3437,0.4834,0,1.4941,0,32,0.1322,0
1700,1750,0.0907,14174,182.8354,2.7124,-0.1342,-2.7091,9.2609,0.4834,0,1.4941,0,32,0.0907,0
1800,1850,0.1080,13447,175.8358,2.9857,0.2168,-2.9779,17.6721,0.4834,0,1.4941,0,32,0.1082,5.847953e-04
1900,1950,0.1361,13428,171.3543,2.9734,0.4470,-2.9396,16.6329,0.4834,0,1.4941,0,32,0.1365,8.040936e-04
2000,2050,0.1123,13381,165.4357,2.8866,0.7259,-2.7938,8.6111,0.4834,0,1.4941,0,32,0.1124,2.923977e-04
2100,2150,0.0876,13523,166.0190,3.3562,0.8109,-3.2568,12.5088,0.4834,0,1.4941,0,32,0.0876,0
2200,2250,0.0951,13536,165.6704,3.8331,0.9487,-3.7138,6.8838,0.4834,0,1.4941,0,32,0.0951,0
2300,2350,0.1072,10008,164.0125,3.9227,1.0804,-3.7710,12.0988,0.4834,0,1.4941,0,32,0.1072,9.920635e-05
2400,2450,0.0910,7819,164.6625,3.9469,1.0440,-3.8064,12.7107,0.4834,0,1.4941,0,32,0.0921,2.525253e-04
2500,2550,0.0909,7818,166.1240,4.1182,0.9876,-3.9980,12.5696,0.4834,0,1.4941,0,32,0.0909,0
2600,2650,0.0193,7910,166.0680,4.1321,0.9949,-4.0106,3.1837,0.4834,0,1.4941,0,32,0.0193,0
2700,2750,0.0370,7889,166.0664,4.1501,0.9993,-4.0280,9.6018,0.4834,0,1.4941,0,32,0.0370,0
2800,2850,0.0954,7827,166.0824,4.1632,1.0014,-4.0410,14.5015,0.4834,0,1.4941,0,32,0.0954,0
2900,2950,0.0930,7148,165.6935,4.2259,1.0443,-4.0948,8.3834,0.4834,0,1.4941,0,32,0.0930,0
