bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,101.5625,26342,30.4196,4.0800,2.0658,3.5183,1.7020,0.4834,0,1.4502,0,21,5186.6435,9.286111e-01
100,150,42.4315,44910,14.6551,4.1956,1.0615,4.0591,1.0516,0.4834,0,1.4502,0,21,6818.2236,9.853881e-01
200,250,1.9157,43083,7.3726,4.5196,0.5800,4.4822,0.9517,0.4834,0,1.4502,0,21,7537.4760,9.937698e-01
300,350,0.5603,41300,4.1701,4.7242,0.3435,4.7117,1.0391,0.4834,0,1.4502,0,21,7834.5878,9.987949e-01
400,450,0.3648,41796,4.3835,4.5436,0.3473,4.5303,1.1368,0.4834,0,1.4502,0,21,7577.1993,9.984660e-01
500,550,0.3010,33818,5.9511,4.0085,0.4156,3.9869,0.9680,0.4834,0,1.4502,0,21,7351.9555,9.990152e-01
600,650,0.2241,21609,11.2154,2.8493,0.5542,2.7949,0.8852,0.4834,0,1.4502,0,21,7121.9331,9.998016e-01
700,750,0.0000,20946,29.7639,2.2046,1.0944,1.9137,0.9788,0.4834,0,1.4502,0,21,6944.6284,9.996825e-01
800,850,0.0000,20637,46.1400,2.1900,1.5791,1.5175,1.0913,0.4834,0,1.4502,0,21,7062.9835,9.995635e-01
900,950,0.2338,20709,47.7333,2.2625,1.6743,1.5217,1.1238,0.4834,0,1.4502,0,21,7576.3726,9.994841e-01
1000,1050,0.0000,18045,38.9176,2.3356,1.4672,1.8172,1.0466,0.4834,0,1.4502,0,21,7706.8721,1
1100,1150,0.0000,17965,27.3290,2.4390,1.1197,2.1668,0.9587,0.4834,0,1.4502,0,21,7371.4090,1
1200,1250,0.0000,17723,17.3411,2.5105,0.7483,2.3964,0.9876,0.4834,0,1.4502,0,21,6935.5627,1
1300,1350,0.0000,18795,6.7093,2.6898,0.3143,2.6714,1.1131,0.4834,0,1.4502,0,21,6797.1590,1
1400,1450,0.0000,11564,351.7111,2.8646,-0.4130,2.8347,1.2673,0.4834,0,1.4502,0,21,7637.3691,1
1500,1550,0.0000,10600,340.7540,3.0311,-0.9991,2.8617,1.5139,0.4834,0,1.4502,0,21,7738.3783,1
1600,1650,0.0000,10783,332.3817,3.0943,-1.4344,2.7417,1.6027,0.4834,0,1.4502,0,21,7998.1655,1
1700,1750,0.0000,11401,321.6755,3.3753,-2.0931,2.6480,1.5968,0.4834,0,1.4502,0,21,8697.2836,1
1800,1850,0.0000,11921,310.3361,3.6519,-2.7837,2.3637,1.5333,0.4834,0,1.4502,0,21,9343.5203,1
1900,1950,0.0000,12387,304.9748,3.8722,-3.1729,2.2196,1.5408,0.4834,0,1.4502,0,21,11362.3112,1
2000,2050,0.0000,13256,302.5203,4.0912,-3.4497,2.1994,1.5923,0.4834,0,1.4502,0,21,15525.8729,1
2100,2150,0.0000,12417,301.2577,4.1940,-3.5852,2.1762,1.6890,0.4834,0,1.4502,0,21,19984.6519,1
2200,2250,0.0000,10540,301.2387,4.3575,-3.7257,2.2598,1.7656,0.4834,0,1.4502,0,21,23028.1413,1
2300,2350,0.0000,7856,300.1889,4.5278,-3.9137,2.2768,1.8057,0.4834,0,1.4502,0,21,26582.4817,1
2400,2450,0.0000,7223,298.6891,4.6431,-4.0731,2.2289,1.8763,0.4834,0,1.4502,0,21,24955.3134,1
2500,2550,0.0000,7286,296.3470,4.7540,-4.2602,2.1099,1.8967,0.4834,0,1.4502,0,21,21530.0804,1
2600,2650,0.0000,7293,292.5502,4.8467,-4.4761,1.8587,1.9062,0.4834,0,1.4502,0,21,16941.1833,1
2700,2750,0.0000,8077,290.3151,4.8836,-4.5798,1.6955,1.8671,0.4834,0,1.4502,0,21,11790.8114,1
2800,2850,0.0000,7331,286.7814,5.0687,-4.8528,1.4634,1.9066,0.4834,0,1.4502,0,21,7591.1128,1
2900,2950,0.0000,7140,283.6909,5.2713,-5.1216,1.2476,1.9896,0.4834,0,1.4502,0,21,4694.9600,1
