bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,5.3272,27001,134.9898,1.6406,1.1603,-1.1599,4.7613,0.4834,0,1.4941,0,32,13.0519,3.634470e-01
100,150,3.2314,45357,79.6498,2.5119,2.4710,0.4513,2.7451,0.4834,0,1.4941,0,32,26.4540,5.927183e-01
200,250,0.5417,43504,71.1988,3.0642,2.9007,0.9875,1.9693,0.4834,0,1.4941,0,32,70.1082,7.801786e-01
300,350,0.9165,39250,64.2095,2.9503,2.6564,1.2836,2.2075,0.4834,0,1.4941,0,32,147.1508,7.551410e-01
400,450,0.7413,39016,60.8476,2.9192,2.5494,1.4220,2.5460,0.4834,0,1.4941,0,32,242.1006,6.597650e-01
500,550,0.7384,30317,63.8546,2.8888,2.5932,1.2729,2.6808,0.4834,0,1.4941,0,32,266.9888,6.437252e-01
600,650,0.2491,17975,79.1451,1.8491,1.8160,0.3482,1.8500,0.4834,0,1.4941,0,32,53.2639,6.347222e-01
700,750,0.5521,17205,83.3442,1.7910,1.7789,0.2076,1.7166,0.4834,0,1.4941,0,32,134.1397,6.572712e-01
800,850,0.2860,16052,70.0583,1.7582,1.6528,0.5997,1.9340,0.4834,0,1.4941,0,32,89.7417,6.662037e-01
900,950,0.1905,14846,46.5457,1.5624,1.1342,1.0746,1.9048,0.4834,0,1.4941,0,32,169.6441,6.845118e-01
1000,1050,0.4694,14925,9.9619,1.2622,0.2183,1.2431,2.3922,0.4834,0,1.4941,0,32,290.9296,6.759680e-01
1100,1150,0.2335,14575,337.0763,1.2670,-0.4935,1.1669,2.0814,0.4834,0,1.4941,0,32,327.8900,7.039141e-01
1200,1250,0.1520,14213,318.3845,1.4244,-0.9460,1.0649,1.9912,0.4834,0,1.4941,0,32,323.5937,7.720960e-01
1300,1350,0.2043,15003,303.9516,1.4988,-1.2433,0.8371,1.9824,0.4834,0,1.4941,0,32,344.2650,7.800781e-01
1400,1450,0.1673,11797,284.5808,1.5373,-1.4878,0.3870,1.8677,0.4834,0,1.4941,0,32,332.3443,8.263355e-01
1500,1550,0.1261,8853,267.1600,1.9168,-1.9144,-0.0950,1.4283,0.4834,0,1.4941,0,32,279.1265,8.761806e-01
1600,1650,0.0938,8390,252.8596,2.1582,-2.0623,-0.6361,1.5739,0.4834,0,1.4941,0,32,225.5413,8.883041e-01
1700,1750,0.0582,9412,244.1203,2.3043,-2.0732,-1.0058,1.5545,0.4834,0,1.4941,0,32,340.3784,8.977083e-01
1800,1850,0.0392,9209,236.8588,2.3756,-1.9891,-1.2987,1.6573,0.4834,0,1.4941,0,32,711.5385,8.886696e-01
1900,1950,0.0614,9902,220.9956,2.3089,-1.5146,-1.7427,1.8428,0.4834,0,1.4941,0,32,1151.7690,8.827485e-01
2000,2050,0.0671,10083,215.1636,2.1925,-1.2627,-1.7924,1.9502,0.4834,0,1.4941,0,32,1751.2028,8.995614e-01
2100,2150,0.0540,10536,212.1319,1.9667,-1.0460,-1.6654,2.0632,0.4834,0,1.4941,0,32,2628.5211,9.103801e-01
2200,2250,0.0732,10647,209.7115,1.8390,-0.9115,-1.5972,2.1303,0.4834,0,1.4941,0,32,2930.9853,9.067251e-01
2300,2350,0.0896,7898,208.5444,1.6470,-0.7870,-1.4468,2.0890,0.4834,0,1.4941,0,32,2785.0572,9.344246e-01
2400,2450,0.0715,6202,209.3444,1.5042,-0.7371,-1.3112,2.0097,0.4834,0,1.4941,0,32,2513.8300,9.306818e-01
2500,2550,0.0940,6002,216.4561,1.4796,-0.8792,-1.1900,1.9317,0.4834,0,1.4941,0,32,2462.6846,8.997475e-01
2600,2650,0.0547,5550,218.8129,1.4426,-0.9042,-1.1241,1.8791,0.4834,0,1.4941,0,32,1569.0594,8.920455e-01
2700,2750,0.0493,5338,209.6902,1.4621,-0.7242,-1.2702,1.7832,0.4834,0,1.4941,0,32,774.2006,8.573232e-01
2800,2850,0.0942,5475,205.0001,1.4611,-0.6175,-1.3242,1.7661,0.4834,0,1.4941,0,32,441.0822,8.280303e-01
2900,2950,0.1443,5242,199.9166,1.3318,-0.4537,-1.2521,1.8400,0.4834,0,1.4941,0,32,324.6999,7.669444e-01
