bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,217.7157,26157,355.3697,4.8071,-0.3881,4.7914,4.5784,0.4834,0,1.4941,0,32,217.7157,0
100,150,109.4428,44842,351.6211,5.3083,-0.7735,5.2516,4.6738,0.4834,0,1.4941,0,32,109.4428,0
200,250,42.1808,44968,350.6337,6.1228,-0.9965,6.0412,3.9548,0.4834,0,1.4941,0,32,42.1808,0
300,350,32.7511,42474,353.9666,6.1580,-0.6473,6.1238,3.6743,0.4834,0,1.4941,0,32,32.7511,0
400,450,26.1274,42558,358.4926,6.5618,-0.1726,6.5595,2.9188,0.4834,0,1.4941,0,32,26.1274,0
500,550,12.6699,36820,1.6212,6.1106,0.1729,6.1081,2.4177,0.4834,0,1.4941,0,32,12.6699,0
600,650,8.2168,22555,6.7932,5.3462,0.6324,5.3086,1.7449,0.4834,0,1.4941,0,32,8.2168,0
700,750,10.3766,21774,15.4392,4.5852,1.2206,4.4197,1.8772,0.4834,0,1.4941,0,32,10.3766,0
800,850,4.4527,21307,27.8238,3.6204,1.6899,3.2019,2.1048,0.4834,0,1.4941,0,32,4.4527,0
900,950,2.3188,22438,45.1364,2.8175,1.9970,1.9875,2.1678,0.4834,0,1.4941,0,32,2.3221,3.367003e-04
1000,1050,0.8398,22779,52.9901,2.2677,1.8108,1.3651,2.9268,0.4834,0,1.4941,0,32,0.8398,0
1100,1150,1.6566,23249,42.9266,1.9780,1.3472,1.4484,6.5537,0.4834,0,1.4941,0,32,1.6566,0
1200,1250,0.6745,23375,175.9327,0.8709,0.0618,-0.8687,4.2778,0.4834,0,1.4941,0,32,0.6745,0
1300,1350,0.4921,22657,216.0970,0.4846,-0.2855,-0.3915,6.6320,0.4834,0,1.4941,0,32,0.4921,0
1400,1450,0.5593,18502,197.8129,0.3582,-0.1096,-0.3411,7.3377,0.4834,0,1.4941,0,32,0.5593,0
1500,1550,0.2535,14165,181.5886,1.6369,-0.0454,-1.6362,7.0701,0.4834,0,1.4941,0,32,0.2535,0
1600,1650,0.1603,13423,175.7104,2.5137,0.1880,-2.5067,6.6725,0.4834,0,1.4941,0,32,0.1603,0
1700,1750,0.1379,14206,184.2849,2.8298,-0.2114,-2.8219,4.4642,0.4834,0,1.4941,0,32,0.1379,0
1800,1850,0.1887,13425,178.2546,2.6412,0.0804,-2.6400,4.9954,0.4834,0,1.4941,0,32,0.1887,0
1900,1950,0.1496,13428,180.8065,3.0345,-0.0427,-3.0342,5.6256,0.4834,0,1.4941,0,32,0.1496,0
2000,2050,0.1341,13380,185.0287,2.7630,-0.2422,-2.7523,6.1057,0.4834,0,1.4941,0,32,0.1341,0
2100,2150,0.1054,13527,189.6231,3.0469,-0.5093,-3.0040,6.2098,0.4834,0,1.4941,0,32,0.1054,0
2200,2250,0.1233,13511,189.6631,4.1556,-0.6975,-4.0966,6.4885,0.4834,0,1.4941,0,32,0.1233,0
2300,2350,0.1702,9969,186.8851,4.3157,-0.5174,-4.2845,3.8523,0.4834,0,1.4941,0,32,0.1702,0
2400,2450,0.1180,7852,186.6097,3.9425,-0.4538,-3.9162,4.6674,0.4834,0,1.4941,0,32,0.1180,0
2500,2550,0.0843,7838,179.3915,3.6566,0.0388,-3.6564,10.2455,0.4834,0,1.4941,0,32,0.0843,0
2600,2650,0.0623,7897,170.6683,3.2498,0.5270,-3.2068,3.1663,0.4834,0,1.4941,0,32,0.0623,0
2700,2750,0.0398,7890,163.0570,2.6480,0.7717,-2.5330,0.9440,0.4834,0,1.4941,0,32,0.0398,0
2800,2850,0.0787,7833,153.5164,1.9542,0.8714,-1.7491,1.5080,0.4834,0,1.4941,0,32,0.0787,0
2900,2950,0.0777,7127,151.9159,1.6699,0.7861,-1.4733,10.8458,0.4834,0,1.4941,0,32,0.0777,0
