bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,49.9316,27377,5.9999,5.2692,0.5508,5.2403,2.0067,0.4834,0,1.4502,0,21,2391.3982,9.120370e-01
100,150,13.6309,46792,354.0650,5.5712,-0.5761,5.5414,1.3338,0.4834,0,1.4502,0,21,2721.2451,9.769597e-01
200,250,1.3897,44199,345.2461,5.7411,-1.4621,5.5518,1.2395,0.4834,0,1.4502,0,21,3012.4096,9.854365e-01
300,350,1.1199,42249,340.4836,5.8593,-1.9574,5.5226,1.2709,0.4834,0,1.4502,0,21,3556.0770,9.927492e-01
400,450,2.4723,42860,338.9226,5.7938,-2.0836,5.4062,1.2393,0.4834,0,1.4502,0,21,3960.5505,9.960614e-01
500,550,0.5045,34830,337.6110,5.5288,-2.1059,5.1121,1.2202,0.4834,0,1.4502,0,21,3801.7408,9.975758e-01
600,650,1.4954,22369,333.9365,5.1019,-2.2416,4.5831,0.8000,0.4834,0,1.4502,0,21,3340.0406,9.971825e-01
700,750,0.3866,21020,336.1217,4.1353,-1.6740,3.7813,0.8899,0.4834,0,1.4502,0,21,3508.9903,9.975794e-01
800,850,0.0001,19062,343.1918,3.0210,-0.8736,2.8919,0.9675,0.4834,0,1.4502,0,21,3801.2050,9.989683e-01
900,950,0.0000,19420,5.4013,2.2631,0.2130,2.2530,0.9605,0.4834,0,1.4502,0,21,4071.0671,1
1000,1050,0.0000,19557,20.7279,2.1710,0.7684,2.0305,1.0048,0.4834,0,1.4502,0,21,4309.3595,1
1100,1150,0.0000,20645,22.5422,2.3463,0.8995,2.1670,1.0608,0.4834,0,1.4502,0,21,4117.2114,1
1200,1250,0.0000,19541,15.8947,2.4772,0.6784,2.3825,1.0106,0.4834,0,1.4502,0,21,4098.3742,1
1300,1350,0.0000,20879,4.7009,2.6566,0.2177,2.6476,0.8833,0.4834,0,1.4502,0,21,4119.3765,9.997222e-01
1400,1450,0.0003,13176,351.3750,2.8947,-0.4341,2.8620,0.7923,0.4834,0,1.4502,0,21,3925.2364,9.997475e-01
1500,1550,0.1542,12531,341.8913,3.3055,-1.0274,3.1418,0.8162,0.4834,0,1.4502,0,21,3919.2669,9.984722e-01
1600,1650,0.0000,12753,337.7472,3.7618,-1.4246,3.4816,0.8011,0.4834,0,1.4502,0,21,4309.6710,1
1700,1750,0.0000,12646,332.7393,3.9961,-1.8304,3.5522,0.8814,0.4834,0,1.4502,0,21,4491.2353,1
1800,1850,0.0000,12412,329.4224,4.1218,-2.0968,3.5486,0.9731,0.4834,0,1.4502,0,21,4847.4086,1
1900,1950,0.2208,12332,322.4716,4.0436,-2.4631,3.2067,1.1419,0.4834,0,1.4502,0,21,5909.7888,9.998611e-01
2000,2050,0.0016,13226,315.4256,4.0086,-2.8134,2.8555,1.2707,0.4834,0,1.4502,0,21,8147.9788,9.999339e-01
2100,2150,0.0000,12293,306.9859,3.8857,-3.1038,2.3377,1.2033,0.4834,0,1.4502,0,21,12017.0599,1
2200,2250,0.0000,10401,301.5826,3.8688,-3.2958,2.0262,1.1255,0.4834,0,1.4502,0,21,14794.6524,1
2300,2350,0.0000,7917,296.5906,3.8778,-3.4677,1.7358,1.0648,0.4834,0,1.4502,0,21,16748.6705,1
2400,2450,0.0000,7237,291.4004,3.8199,-3.5565,1.3938,1.0829,0.4834,0,1.4502,0,21,16209.4294,1
2500,2550,0.0000,7255,286.0543,3.8143,-3.6655,1.0548,1.1249,0.4834,0,1.4502,0,21,14185.3580,1
2600,2650,0.0000,7249,279.5575,4.0044,-3.9488,0.6649,1.1537,0.4834,0,1.4502,0,21,11268.1047,1
2700,2750,0.0000,7579,272.1440,4.2436,-4.2407,0.1588,1.1878,0.4834,0,1.4502,0,21,8630.2119,1
2800,2850,0.0000,6472,266.3724,4.6022,-4.5929,-0.2912,1.1702,0.4834,0,1.4502,0,21,5668.9267,1
2900,2950,0.0000,6492,260.6544,4.8627,-4.7981,-0.7897,1.2860,0.4834,0,1.4502,0,21,3622.6558,1
