bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,31.1201,27489,355.9420,5.8154,-0.4115,5.8009,1.6913,0.4834,0,1.4502,0,21,1449.9847,8.937963e-01
100,150,10.6423,47348,345.5290,6.0582,-1.5139,5.8660,1.3133,0.4834,0,1.4502,0,21,2198.5661,9.727740e-01
200,250,5.3684,45009,340.4443,6.1275,-2.0510,5.7741,1.3643,0.4834,0,1.4502,0,21,2454.3352,9.813889e-01
300,350,4.2864,42383,337.1798,6.0728,-2.3553,5.5975,1.3226,0.4834,0,1.4502,0,21,2480.4884,9.880106e-01
400,450,1.6405,42959,335.6251,5.9976,-2.4752,5.4630,1.2044,0.4834,0,1.4502,0,21,3347.3507,9.944444e-01
500,550,1.4802,34770,335.0673,5.6864,-2.3971,5.1565,1.2554,0.4834,0,1.4502,0,21,3271.0060,9.935354e-01
600,650,0.5675,22431,330.4275,5.3606,-2.6456,4.6622,0.9150,0.4834,0,1.4502,0,21,2837.8074,9.961905e-01
700,750,0.4476,21231,330.5015,4.5786,-2.2545,3.9851,0.9706,0.4834,0,1.4502,0,21,2871.9024,9.961111e-01
800,850,0.3435,19962,333.6309,3.5023,-1.5556,3.1379,1.0389,0.4834,0,1.4502,0,21,2909.8760,9.996825e-01
900,950,0.0000,20030,348.8517,2.4608,-0.4758,2.4143,1.0320,0.4834,0,1.4502,0,21,3288.1151,1
1000,1050,0.0000,19116,10.9433,2.0870,0.3962,2.0490,1.0495,0.4834,0,1.4502,0,21,3366.5357,1
1100,1150,0.0000,20289,19.3559,2.1533,0.7137,2.0316,1.0971,0.4834,0,1.4502,0,21,3598.8699,9.998366e-01
1200,1250,0.0000,19666,17.0474,2.3514,0.6893,2.2481,1.1074,0.4834,0,1.4502,0,21,3531.4151,1
1300,1350,0.0053,21470,9.2186,2.5374,0.4065,2.5046,1.0463,0.4834,0,1.4502,0,21,3419.1760,9.987302e-01
1400,1450,0.0000,12799,358.5191,2.7441,-0.0709,2.7432,0.9312,0.4834,0,1.4502,0,21,3136.7986,9.996212e-01
1500,1550,0.0294,11791,345.1276,3.1598,-0.8110,3.0539,0.7663,0.4834,0,1.4502,0,21,3133.4663,9.993750e-01
1600,1650,0.0000,12564,339.6268,3.5862,-1.2485,3.3618,0.7405,0.4834,0,1.4502,0,21,3243.8028,1
1700,1750,0.0000,12714,334.3423,3.9463,-1.7087,3.5572,0.7422,0.4834,0,1.4502,0,21,3542.7077,1
1800,1850,0.0000,12533,330.2947,4.2317,-2.0970,3.6756,0.7912,0.4834,0,1.4502,0,21,3743.0707,9.997222e-01
1900,1950,0.0283,12416,324.7986,4.1742,-2.4062,3.4109,0.9499,0.4834,0,1.4502,0,21,4498.6251,9.993056e-01
2000,2050,0.0000,13332,317.2975,4.0208,-2.7269,2.9548,1.0874,0.4834,0,1.4502,0,21,5519.3684,1
2100,2150,0.0000,12320,307.1365,3.8461,-3.0661,2.3220,1.1236,0.4834,0,1.4502,0,21,8053.5567,1
2200,2250,0.0000,10514,299.3137,3.8255,-3.3356,1.8729,1.0615,0.4834,0,1.4502,0,21,9859.7860,1
2300,2350,0.0000,7912,293.2553,3.8403,-3.5283,1.5163,1.0306,0.4834,0,1.4502,0,21,11850.1486,1
2400,2450,0.0000,7281,288.0220,3.7894,-3.6035,1.1724,1.0871,0.4834,0,1.4502,0,21,11887.3661,1
2500,2550,0.0000,7410,282.5169,3.7573,-3.6680,0.8143,1.1017,0.4834,0,1.4502,0,21,10719.4909,1
2600,2650,0.0000,7379,276.8212,3.8886,-3.8611,0.4619,1.1012,0.4834,0,1.4502,0,21,8904.1562,1
2700,2750,0.0000,7757,268.9526,4.0483,-4.0476,-0.0740,1.1186,0.4834,0,1.4502,0,21,6581.0120,1
2800,2850,0.0000,6869,262.3263,4.2487,-4.2107,-0.5673,1.0492,0.4834,0,1.4502,0,21,4111.4720,1
2900,2950,0.0000,6754,257.3068,4.4061,-4.2984,-0.9681,1.0514,0.4834,0,1.4502,0,21,2794.6776,1
