bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,61.9960,26656,37.0837,4.1782,2.5194,3.3332,1.7089,0.4834,0,1.4502,0,21,2218.8835,8.961420e-01
100,150,23.8291,45547,27.5855,4.6358,2.1467,4.1088,1.1449,0.4834,0,1.4502,0,21,3819.6801,9.751712e-01
200,250,4.0959,42842,22.7075,4.8773,1.8828,4.4993,0.9602,0.4834,0,1.4502,0,21,4011.7725,9.915675e-01
300,350,2.5669,40343,20.8701,4.8244,1.7187,4.5079,1.1755,0.4834,0,1.4502,0,21,3978.8732,9.962418e-01
400,450,0.4942,40814,19.8580,4.3257,1.4694,4.0685,1.0088,0.4834,0,1.4502,0,21,4287.7860,9.950041e-01
500,550,0.0962,31941,20.9086,3.5775,1.2767,3.3419,0.9075,0.4834,0,1.4502,0,21,4231.4024,9.983333e-01
600,650,1.0849,20507,23.3463,2.5277,1.0017,2.3207,0.9807,0.4834,0,1.4502,0,21,4035.4845,9.983333e-01
700,750,0.7921,21262,33.2958,2.2885,1.2563,1.9128,1.2944,0.4834,0,1.4502,0,21,4238.2213,9.979762e-01
800,850,0.0000,21422,40.5336,2.3971,1.5579,1.8219,1.2807,0.4834,0,1.4502,0,21,4024.1891,9.992460e-01
900,950,0.0000,21766,37.0959,2.4586,1.4829,1.9610,1.1253,0.4834,0,1.4502,0,21,4105.6293,1
1000,1050,0.7428,20616,30.3115,2.3578,1.1900,2.0355,1.0314,0.4834,0,1.4502,0,21,4524.3190,9.997475e-01
1100,1150,0.0002,20183,22.0579,2.3617,0.8869,2.1888,0.9620,0.4834,0,1.4502,0,21,4617.8546,9.994690e-01
1200,1250,0.0130,17703,13.0952,2.2377,0.5070,2.1795,1.0385,0.4834,0,1.4502,0,21,4466.7053,9.998698e-01
1300,1350,0.0000,19346,354.9939,2.1939,-0.1914,2.1855,1.1618,0.4834,0,1.4502,0,21,4419.3764,1
1400,1450,0.0000,12415,333.1742,2.5441,-1.1481,2.2703,1.1129,0.4834,0,1.4502,0,21,4327.8999,1
1500,1550,0.0000,12125,317.8581,2.9178,-1.9577,2.1635,1.2107,0.4834,0,1.4502,0,21,4385.0539,1
1600,1650,0.0000,12447,309.0771,3.1315,-2.4309,1.9740,1.3565,0.4834,0,1.4502,0,21,4422.8766,1
1700,1750,0.0000,12412,302.4708,3.4102,-2.8771,1.8309,1.5299,0.4834,0,1.4502,0,21,4995.0940,1
1800,1850,0.0000,12498,300.9067,3.5769,-3.0690,1.8372,1.7856,0.4834,0,1.4502,0,21,5496.6870,1
1900,1950,0.0000,12320,300.2054,3.8845,-3.3571,1.9543,2.0370,0.4834,0,1.4502,0,21,7305.5811,1
2000,2050,0.0000,13001,297.8898,4.3671,-3.8599,2.0428,2.2569,0.4834,0,1.4502,0,21,10399.5467,1
2100,2150,0.0000,11800,298.2380,4.4556,-3.9254,2.1081,2.3639,0.4834,0,1.4502,0,21,13403.9536,1
2200,2250,0.0000,9964,296.2228,4.5411,-4.0738,2.0066,2.4708,0.4834,0,1.4502,0,21,15854.9128,1
2300,2350,0.0000,7669,292.3820,4.8073,-4.4452,1.8305,2.5443,0.4834,0,1.4502,0,21,17067.3280,1
2400,2450,0.0000,7112,293.2423,4.8456,-4.4523,1.9122,2.5624,0.4834,0,1.4502,0,21,15880.2461,1
2500,2550,0.0000,7147,293.4898,4.8891,-4.4839,1.9487,2.5790,0.4834,0,1.4502,0,21,12839.8493,1
2600,2650,0.0000,7280,291.5402,4.9424,-4.5972,1.8146,2.6332,0.4834,0,1.4502,0,21,9176.0371,1
2700,2750,0.0000,8066,294.1859,4.6625,-4.2532,1.9102,2.5455,0.4834,0,1.4502,0,21,5821.5438,1
2800,2850,0.0000,7520,291.5434,4.7707,-4.4374,1.7518,2.4160,0.4834,0,1.4502,0,21,3503.6249,1
2900,2950,0.0000,7395,290.2487,4.7980,-4.5014,1.6606,2.3636,0.4834,0,1.4502,0,21,2247.2572,1
