bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,53.6617,27928,333.5436,4.8102,-2.1430,4.3064,4.6809,0.4834,0,1.4502,0,21,117.1973,5.359568e-01
100,150,14.6700,48986,327.2038,5.3775,-2.9128,4.5204,3.4549,0.4834,0,1.4502,0,21,81.8025,7.708524e-01
200,250,4.1375,46943,326.1702,5.8485,-3.2560,4.8583,2.3668,0.4834,0,1.4502,0,21,65.6922,7.862500e-01
300,350,4.4602,44818,329.1585,6.0765,-3.1152,5.2172,2.5525,0.4834,0,1.4502,0,21,136.8353,8.017157e-01
400,450,3.3757,45818,329.1651,5.9693,-3.0597,5.1255,2.0463,0.4834,0,1.4502,0,21,367.1359,7.764511e-01
500,550,3.4977,37186,326.7932,5.2481,-2.8742,4.3911,1.9219,0.4834,0,1.4502,0,21,701.2958,7.329293e-01
600,650,0.1808,24373,329.6077,4.8720,-2.4648,4.2025,1.4752,0.4834,0,1.4502,0,21,39.7424,7.232540e-01
700,750,0.5090,23806,334.9350,3.7867,-1.6042,3.4301,1.3383,0.4834,0,1.4502,0,21,74.0140,6.465079e-01
800,850,0.3789,22586,341.9025,2.8883,-0.8972,2.7454,1.4187,0.4834,0,1.4502,0,21,141.8754,6.810714e-01
900,950,0.2987,21877,6.9520,2.3342,0.2825,2.3171,1.2835,0.4834,0,1.4502,0,21,141.7710,6.498413e-01
1000,1050,0.3168,19972,23.8218,2.3307,0.9414,2.1322,1.3614,0.4834,0,1.4502,0,21,127.8162,6.719276e-01
1100,1150,0.2675,20358,26.8492,2.3297,1.0522,2.0785,1.0029,0.4834,0,1.4502,0,21,191.5004,6.928105e-01
1200,1250,0.3443,19736,26.7085,2.4033,1.0802,2.1469,1.1640,0.4834,0,1.4502,0,21,346.8209,6.842448e-01
1300,1350,0.2654,22158,25.1847,2.4289,1.0336,2.1980,1.0542,0.4834,0,1.4502,0,21,580.4633,6.916270e-01
1400,1450,0.3050,14227,24.8022,2.5625,1.0749,2.3261,0.9581,0.4834,0,1.4502,0,21,338.1889,7.317551e-01
1500,1550,0.2859,12529,16.0506,2.6556,0.7342,2.5521,0.8914,0.4834,0,1.4502,0,21,228.9496,7.536806e-01
1600,1650,0.1915,11640,5.3054,2.8330,0.2620,2.8209,1.0725,0.4834,0,1.4502,0,21,244.5363,7.850000e-01
1700,1750,0.1253,10753,350.5876,2.9426,-0.4812,2.9030,1.0236,0.4834,0,1.4502,0,21,403.3231,8.086806e-01
1800,1850,0.2572,11246,338.9536,3.1616,-1.1354,2.9507,1.0711,0.4834,0,1.4502,0,21,720.3813,8.143750e-01
1900,1950,0.2571,12242,329.3814,3.2992,-1.6804,2.8393,1.0565,0.4834,0,1.4502,0,21,822.0927,8.025000e-01
2000,2050,0.2762,13440,323.7670,3.2936,-1.9467,2.6566,1.0818,0.4834,0,1.4502,0,21,1026.3213,8.195767e-01
2100,2150,1.9804,12440,315.0695,3.1034,-2.1918,2.1971,1.1273,0.4834,0,1.4502,0,21,1242.2354,8.297515e-01
2200,2250,3.9842,10568,309.0236,3.0354,-2.3582,1.9112,1.1424,0.4834,0,1.4502,0,21,1567.9566,8.324653e-01
2300,2350,10.5080,7844,303.5458,3.0392,-2.5330,1.6795,1.2935,0.4834,0,1.4502,0,21,1099.6901,8.577546e-01
2400,2450,11.3266,7191,298.1038,2.9592,-2.6103,1.3940,1.2682,0.4834,0,1.4502,0,21,1377.2619,8.594697e-01
2500,2550,34.2893,7100,292.5591,2.8388,-2.6216,1.0891,1.3612,0.4834,0,1.4502,0,21,1455.2997,8.614899e-01
2600,2650,41.7592,6876,283.2722,2.6035,-2.5339,0.5977,1.3522,0.4834,0,1.4502,0,21,1468.0537,8.550505e-01
2700,2750,36.2233,7022,275.1287,2.3289,-2.3196,0.2082,1.4534,0.4834,0,1.4502,0,21,1788.3502,8.381944e-01
2800,2850,25.6319,5798,258.5360,2.0581,-2.0170,-0.4090,1.3450,0.4834,0,1.4502,0,21,1531.8082,8.395202e-01
2900,2950,22.3634,5222,232.2091,1.7185,-1.3581,-1.0531,1.4139,0.4834,0,1.4502,0,21,1231.2755,8.364899e-01
