bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,240.4212,25901,9.0061,3.8883,0.6087,3.8403,5.1239,0.4834,0,1.4941,0,32,240.4212,0
100,150,103.0639,43992,356.4969,4.5531,-0.2782,4.5446,4.5423,0.4834,0,1.4941,0,32,103.0639,0
200,250,35.7887,44523,355.5286,5.0815,-0.3962,5.0660,3.7716,0.4834,0,1.4941,0,32,35.7887,0
300,350,24.8500,41890,358.3722,5.1220,-0.1455,5.1199,3.2625,0.4834,0,1.4941,0,32,24.8500,0
400,450,15.0096,42275,1.3888,5.2695,0.1277,5.2680,2.7155,0.4834,0,1.4941,0,32,15.0096,0
500,550,13.1524,36274,5.6222,4.9433,0.4843,4.9195,2.1816,0.4834,0,1.4941,0,32,13.1524,0
600,650,6.6394,21850,13.6098,4.3479,1.0231,4.2258,1.5116,0.4834,0,1.4941,0,32,6.6721,7.720588e-03
700,750,6.1054,20947,22.9763,3.7940,1.4810,3.4930,1.6428,0.4834,0,1.4941,0,32,6.2359,1.756536e-02
800,850,5.3977,20664,38.6735,3.3350,2.0840,2.6037,1.5352,0.4834,0,1.4941,0,32,5.4150,6.902357e-03
900,950,5.1844,21467,57.5502,2.8085,2.3700,1.5069,1.7290,0.4834,0,1.4941,0,32,5.2030,1.893939e-03
1000,1050,2.3097,22430,75.4926,2.6522,2.5676,0.6644,1.8010,0.4834,0,1.4941,0,32,2.3774,2.188552e-03
1100,1150,0.7492,23055,90.0727,2.8112,2.8112,-0.0036,2.2661,0.4834,0,1.4941,0,32,0.7492,0
1200,1250,0.2750,23222,103.3289,2.8002,2.7248,-0.6456,2.1816,0.4834,0,1.4941,0,32,0.2750,0
1300,1350,0.2541,22574,140.8168,2.5618,1.6185,-1.9857,3.5985,0.4834,0,1.4941,0,32,0.2541,0
1400,1450,0.2532,18392,145.3148,2.7575,1.5692,-2.2674,3.1237,0.4834,0,1.4941,0,32,0.2532,0
1500,1550,0.1077,14175,139.7107,3.9356,2.5450,-3.0020,7.1305,0.4834,0,1.4941,0,32,0.1133,7.638889e-04
1600,1650,0.1835,13449,145.7600,4.0763,2.2936,-3.3698,7.3046,0.4834,0,1.4941,0,32,0.1939,2.192982e-04
1700,1750,0.0988,14164,160.0125,3.5994,1.2303,-3.3826,10.0178,0.4834,0,1.4941,0,32,0.0988,0
1800,1850,0.1063,13469,173.8024,3.4075,0.3679,-3.3876,9.5799,0.4834,0,1.4941,0,32,0.1063,0
1900,1950,0.1668,13461,180.7043,3.3177,-0.0408,-3.3175,10.1219,0.4834,0,1.4941,0,32,0.1668,0
2000,2050,0.1265,13410,184.0788,2.9189,-0.2076,-2.9115,8.6086,0.4834,0,1.4941,0,32,0.1265,0
2100,2150,0.1115,13550,187.4158,2.4897,-0.3213,-2.4689,7.1499,0.4834,0,1.4941,0,32,0.1115,0
2200,2250,0.0982,13528,196.7369,2.4132,-0.6949,-2.3109,1.7371,0.4834,0,1.4941,0,32,0.0982,0
2300,2350,0.1212,9942,191.7291,2.2820,-0.4639,-2.2343,7.1517,0.4834,0,1.4941,0,32,0.1212,0
2400,2450,0.1183,7819,178.8938,1.9621,0.0379,-1.9617,2.9967,0.4834,0,1.4941,0,32,0.1183,0
2500,2550,0.0902,7811,196.4577,1.4269,-0.4043,-1.3684,1.6293,0.4834,0,1.4941,0,32,0.0902,0
2600,2650,0.0166,7899,196.4556,1.4256,-0.4038,-1.3672,2.9045,0.4834,0,1.4941,0,32,0.0166,0
2700,2750,0.0409,7871,196.4556,1.4245,-0.4035,-1.3661,4.3922,0.4834,0,1.4941,0,32,0.0409,0
2800,2850,0.0634,7845,196.4556,1.4237,-0.4033,-1.3654,0.3259,0.4834,0,1.4941,0,32,0.0634,0
2900,2950,0.1555,7141,196.4556,1.4234,-0.4032,-1.3651,3.8978,0.4834,0,1.4941,0,32,0.1555,0
