bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,4.1280,28037,338.2107,4.9508,-1.8377,4.5971,3.0200,0.4834,0,1.4502,0,21,114.0522,8.741975e-01
100,150,2.8109,48804,332.8755,5.2979,-2.4155,4.7152,2.8326,0.4834,0,1.4502,0,21,125.9225,8.694635e-01
200,250,1.7727,46694,329.7226,5.5759,-2.8113,4.8153,2.4506,0.4834,0,1.4502,0,21,175.7114,8.662500e-01
300,350,2.7605,44395,331.9606,5.6516,-2.6567,4.9883,2.2061,0.4834,0,1.4502,0,21,183.9554,8.003881e-01
400,450,1.5809,45423,330.4185,5.4711,-2.7009,4.7580,2.1944,0.4834,0,1.4502,0,21,398.5516,7.379146e-01
500,550,1.3301,36685,329.0767,5.3602,-2.7546,4.5983,1.8245,0.4834,0,1.4502,0,21,627.1203,7.607576e-01
600,650,0.3175,23741,331.2304,5.1539,-2.4805,4.5177,1.3721,0.4834,0,1.4502,0,21,219.9354,9.307143e-01
700,750,0.5486,22688,330.7752,4.0054,-1.9556,3.4955,1.2708,0.4834,0,1.4502,0,21,200.7973,9.033730e-01
800,850,0.2991,21194,336.4917,3.0332,-1.2099,2.7814,1.1942,0.4834,0,1.4502,0,21,174.9433,8.875794e-01
900,950,0.2786,19710,357.0982,2.2638,-0.1146,2.2609,1.5141,0.4834,0,1.4502,0,21,235.6520,8.694444e-01
1000,1050,0.6397,18021,21.4804,2.0479,0.7499,1.9056,1.3369,0.4834,0,1.4502,0,21,267.9525,8.313973e-01
1100,1150,0.4757,19604,30.1360,1.9977,1.0029,1.7277,0.8979,0.4834,0,1.4502,0,21,339.1188,7.776961e-01
1200,1250,0.6762,19364,28.1949,2.1199,1.0016,1.8684,1.0591,0.4834,0,1.4502,0,21,481.0318,7.400608e-01
1300,1350,0.3382,21580,19.9250,2.2358,0.7619,2.1020,1.0674,0.4834,0,1.4502,0,21,666.5818,7.591667e-01
1400,1450,0.3543,13443,16.6987,2.4360,0.6999,2.3332,0.9616,0.4834,0,1.4502,0,21,434.6185,8.420455e-01
1500,1550,0.2281,11535,3.8676,2.6240,0.1770,2.6180,0.9787,0.4834,0,1.4502,0,21,366.0340,8.821528e-01
1600,1650,0.1706,11532,350.8967,2.9181,-0.4617,2.8813,1.0241,0.4834,0,1.4502,0,21,420.6999,8.623611e-01
1700,1750,0.1840,11651,340.1486,3.1879,-1.0826,2.9985,1.0220,0.4834,0,1.4502,0,21,500.2436,8.348611e-01
1800,1850,0.2730,12399,331.8525,3.4802,-1.6418,3.0686,1.0777,0.4834,0,1.4502,0,21,534.7014,7.870139e-01
1900,1950,0.2991,13043,323.4234,3.6049,-2.1482,2.8950,0.9426,0.4834,0,1.4502,0,21,694.8019,7.410417e-01
2000,2050,0.2508,13933,315.7412,3.5517,-2.4787,2.5437,0.9581,0.4834,0,1.4502,0,21,917.5837,7.787698e-01
2100,2150,0.3459,12669,305.8611,3.2997,-2.6742,1.9330,0.9880,0.4834,0,1.4502,0,21,1400.2835,7.940789e-01
2200,2250,0.6176,10646,297.9755,3.1828,-2.8109,1.4930,1.0221,0.4834,0,1.4502,0,21,1589.9794,8.318576e-01
2300,2350,0.8334,7983,290.6286,3.1042,-2.9052,1.0936,1.0246,0.4834,0,1.4502,0,21,1213.4672,8.927083e-01
2400,2450,0.3159,7356,284.0734,3.0267,-2.9359,0.7360,1.0687,0.4834,0,1.4502,0,21,1630.5128,8.898990e-01
2500,2550,0.3477,7358,279.7619,2.8995,-2.8576,0.4916,1.1009,0.4834,0,1.4502,0,21,1773.4354,8.910354e-01
2600,2650,0.5810,7103,271.9895,2.7059,-2.7043,0.0939,1.0777,0.4834,0,1.4502,0,21,1695.8494,8.983586e-01
2700,2750,0.2971,7136,261.2389,2.4673,-2.4385,-0.3758,1.1436,0.4834,0,1.4502,0,21,1605.6454,8.994213e-01
2800,2850,0.2747,5656,245.1459,2.2932,-2.0808,-0.9639,1.0997,0.4834,0,1.4502,0,21,1367.2007,9.178030e-01
2900,2950,0.3792,5315,224.5668,2.1446,-1.5050,-1.5279,1.1519,0.4834,0,1.4502,0,21,1000.5524,9.242424e-01
