bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,10.1132,27785,331.1089,4.6244,-2.2342,4.0488,2.2698,0.4834,0,1.4502,0,21,286.2258,8.581173e-01
100,150,3.0159,48717,329.8040,5.3434,-2.6875,4.6184,1.9170,0.4834,0,1.4502,0,21,268.3534,8.985160e-01
200,250,1.9291,46656,331.7467,5.4879,-2.5978,4.8341,1.7773,0.4834,0,1.4502,0,21,317.3008,8.906944e-01
300,350,1.8641,44137,333.9413,5.4655,-2.4009,4.9099,2.0477,0.4834,0,1.4502,0,21,312.2262,9.054534e-01
400,450,1.1771,44709,333.1158,5.2085,-2.3552,4.6455,1.8827,0.4834,0,1.4502,0,21,575.4640,8.621891e-01
500,550,1.2718,35987,333.3552,4.9328,-2.2121,4.4089,1.9717,0.4834,0,1.4502,0,21,752.4537,8.525505e-01
600,650,0.2785,22980,332.2023,4.8318,-2.2533,4.2742,1.2602,0.4834,0,1.4502,0,21,256.1447,9.473810e-01
700,750,0.7850,21800,330.1318,4.2162,-2.0997,3.6562,1.4763,0.4834,0,1.4502,0,21,253.0724,9.410317e-01
800,850,0.4864,19995,325.3602,3.2561,-1.8508,2.6789,1.5461,0.4834,0,1.4502,0,21,283.7708,9.453175e-01
900,950,0.2641,18306,339.8452,2.2978,-0.7917,2.1571,1.4849,0.4834,0,1.4502,0,21,358.3280,9.368254e-01
1000,1050,0.8300,17544,10.2115,1.9514,0.3459,1.9204,1.3729,0.4834,0,1.4502,0,21,491.8102,9.492424e-01
1100,1150,0.1955,19713,20.9966,1.8881,0.6765,1.7627,1.2482,0.4834,0,1.4502,0,21,659.8970,9.148284e-01
1200,1250,0.2111,19533,20.4929,2.0881,0.7310,1.9559,1.2004,0.4834,0,1.4502,0,21,835.0245,8.795139e-01
1300,1350,0.1830,21031,11.7122,2.3154,0.4700,2.2672,1.1922,0.4834,0,1.4502,0,21,983.0735,8.815873e-01
1400,1450,0.1951,12543,359.8414,2.4878,-0.0069,2.4878,0.9950,0.4834,0,1.4502,0,21,684.8817,9.338384e-01
1500,1550,0.0851,11367,344.7177,2.8095,-0.7405,2.7101,0.9237,0.4834,0,1.4502,0,21,537.2623,9.475694e-01
1600,1650,0.0860,12071,337.4289,3.1896,-1.2243,2.9453,0.9663,0.4834,0,1.4502,0,21,616.9820,9.526389e-01
1700,1750,0.1160,12955,331.8301,3.5802,-1.6902,3.1561,0.9684,0.4834,0,1.4502,0,21,738.9458,9.402083e-01
1800,1850,0.1123,13092,327.0841,3.9594,-2.1516,3.3238,0.8957,0.4834,0,1.4502,0,21,868.5118,9.245139e-01
1900,1950,0.0904,13039,321.3947,3.9321,-2.4534,3.0728,0.8960,0.4834,0,1.4502,0,21,1090.7457,9.125000e-01
2000,2050,0.0897,13436,314.1145,3.8565,-2.7687,2.6845,0.9240,0.4834,0,1.4502,0,21,1258.4721,9.308862e-01
2100,2150,0.1101,11883,302.9352,3.5297,-2.9624,1.9190,1.0142,0.4834,0,1.4502,0,21,2064.2143,9.211257e-01
2200,2250,0.0784,10034,293.1530,3.4209,-3.1453,1.3450,1.0114,0.4834,0,1.4502,0,21,2806.7623,9.408854e-01
2300,2350,0.1273,7846,283.6285,3.4052,-3.3094,0.8024,0.9847,0.4834,0,1.4502,0,21,2776.9862,9.826389e-01
2400,2450,0.2959,7284,276.1435,3.3631,-3.3438,0.3599,0.9648,0.4834,0,1.4502,0,21,3601.4620,9.838384e-01
2500,2550,0.0311,7029,269.4690,3.3356,-3.3354,-0.0309,0.9580,0.4834,0,1.4502,0,21,3978.2024,9.968434e-01
2600,2650,0.0000,6686,260.7550,3.2957,-3.2529,-0.5295,0.9277,0.4834,0,1.4502,0,21,3724.7194,1
2700,2750,0.0196,7180,249.3930,3.3074,-3.0958,-1.1641,0.9022,0.4834,0,1.4502,0,21,2736.7408,9.996528e-01
2800,2850,0.0000,6743,238.4323,3.2854,-2.7992,-1.7199,0.9035,0.4834,0,1.4502,0,21,2010.6291,1
2900,2950,0.0581,6771,229.7764,3.2887,-2.5110,-2.1237,1.0170,0.4834,0,1.4502,0,21,1603.6004,9.978535e-01
