bin_lower,height,linear_eta,nbins,direction,speed,u,v,rmse,elev1,nvolumes_gr35_e1,elev2,nvolumes_gr35_e2,vcp,linear_eta_unfiltered,percent_rain
0,50,305.7952,25776,341.8283,2.2274,-0.6946,2.1163,6.6062,0.4834,0,1.4941,0,32,306.6830,6.281566e-02
100,150,103.5131,44767,356.9557,2.5329,-0.1345,2.5294,6.2219,0.4834,0,1.4941,0,32,108.4635,1.956151e-01
200,250,31.2140,45426,347.5007,2.3839,-0.5159,2.3274,5.8607,0.4834,0,1.4941,0,32,32.2250,2.046032e-01
300,350,13.1996,42539,16.0621,2.1933,0.6068,2.1077,5.0205,0.4834,0,1.4941,0,32,13.4533,1.928275e-01
400,450,7.5043,42833,37.4507,2.6135,1.5892,2.0748,3.7873,0.4834,0,1.4941,0,32,7.8240,2.081197e-01
500,550,7.4695,37473,57.0905,3.0982,2.6011,1.6833,2.8674,0.4834,0,1.4941,0,32,7.9904,2.485615e-01
600,650,0.5511,23374,72.1975,2.7653,2.6329,0.8455,1.9154,0.4834,0,1.4941,0,32,0.7630,2.258987e-01
700,750,0.2644,23533,76.0851,2.6371,2.5597,0.6342,2.9916,0.4834,0,1.4941,0,32,0.3160,9.183007e-02
800,850,0.2148,23085,74.5190,2.6657,2.5690,0.7115,4.5074,0.4834,0,1.4941,0,32,0.2242,2.840909e-02
900,950,0.1256,23471,75.9697,2.2883,2.2200,0.5548,7.1305,0.4834,0,1.4941,0,32,0.1282,7.870370e-03
1000,1050,0.3840,23352,57.7295,2.6046,2.2023,1.3907,9.5790,0.4834,0,1.4941,0,32,0.3851,2.104377e-03
1100,1150,0.3034,23451,50.1426,2.1657,1.6625,1.3880,13.9202,0.4834,0,1.4941,0,32,0.3041,1.262626e-03
1200,1250,0.1110,23448,43.9451,0.6537,0.4536,0.4706,7.3515,0.4834,0,1.4941,0,32,0.1111,2.946128e-04
1300,1350,0.1841,22718,80.9112,0.7359,0.7267,0.1162,8.8536,0.4834,0,1.4941,0,32,0.1869,1.519097e-03
1400,1450,0.1310,18424,138.8949,1.1430,0.7514,-0.8612,7.3212,0.4834,0,1.4941,0,32,0.1457,3.899573e-03
1500,1550,0.1456,14124,171.6398,1.5005,0.2182,-1.4846,9.5309,0.4834,0,1.4941,0,32,0.1456,5.555556e-04
1600,1650,0.1150,13468,167.2273,1.6340,0.3612,-1.5935,10.7200,0.4834,0,1.4941,0,32,0.1212,3.947368e-03
1700,1750,0.0788,14184,152.8443,1.6537,0.7548,-1.4714,3.5279,0.4834,0,1.4941,0,32,0.0814,4.930556e-03
1800,1850,0.0923,13487,144.8769,1.4628,0.8416,-1.1965,15.3930,0.4834,0,1.4941,0,32,0.0933,3.435673e-03
1900,1950,0.1294,13389,147.9095,1.1700,0.6216,-0.9913,13.2050,0.4834,0,1.4941,0,32,0.1362,4.897661e-03
2000,2050,0.1324,13436,161.0487,0.7505,0.2437,-0.7098,13.9371,0.4834,0,1.4941,0,32,0.1420,2.923977e-03
2100,2150,0.0763,13526,161.6497,0.2772,0.0873,-0.2631,10.9769,0.4834,0,1.4941,0,32,0.0789,7.309942e-04
2200,2250,0.0669,13530,355.1057,0.2784,-0.0237,0.2773,9.2524,0.4834,0,1.4941,0,32,0.0703,4.751462e-03
2300,2350,0.1060,9979,318.4431,0.6113,-0.4055,0.4575,6.0348,0.4834,0,1.4941,0,32,0.1165,4.761905e-03
2400,2450,0.0735,7852,322.0589,0.7235,-0.4449,0.5706,6.5179,0.4834,0,1.4941,0,32,0.0825,3.914141e-03
2500,2550,0.1052,7846,313.6322,0.7454,-0.5395,0.5143,9.1874,0.4834,0,1.4941,0,32,0.1052,0
2600,2650,0.0131,7894,314.2722,0.8857,-0.6342,0.6183,1.1503,0.4834,0,1.4941,0,32,0.0131,0
2700,2750,0.0445,7885,315.5360,1.0492,-0.7349,0.7488,12.9324,0.4834,0,1.4941,0,32,0.0445,2.525253e-04
2800,2850,0.0963,7838,319.6293,1.2334,-0.7989,0.9397,0.9557,0.4834,0,1.4941,0,32,0.1028,2.272727e-03
2900,2950,0.0758,7154,322.9985,1.4193,-0.8542,1.1335,8.3362,0.4834,0,1.4941,0,32,0.0763,1.388889e-04
